PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Group,GroupNo,Deck,Num,Side
8226_03,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Crunde Mille,1,8226,3,F,1572,S
8227_01,Earth,False,TRAPPIST-1e,27.0,False,14.0,1186.0,460.0,12.0,9.0,Leneva Headardyer,1,8227,1,E,527,P
8229_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Armene Patthews,1,8229,1,G,1336,P
8231_01,Earth,False,TRAPPIST-1e,33.0,False,201.0,819.0,0.0,0.0,0.0,Hen Fryersonis,1,8231,1,G,1327,S
8231_02,Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,113.0,208.0,587.0,Troya Fryersonis,0,8231,2,G,1327,S
8232_01,Earth,False,TRAPPIST-1e,19.0,False,5.0,666.0,0.0,123.0,440.0,Eduana Rames,0,8232,1,F,1574,S
8233_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,779.0,0.0,18.0,Leene Balderts,0,8233,1,F,1575,S
8233_02,Earth,False,TRAPPIST-1e,37.0,False,72.0,0.0,18.0,0.0,809.0,Stevey Balderts,0,8233,2,F,1575,S
8235_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,21.0,22.0,1149.0,249.0,Joyton Coxterez,0,8235,1,F,1576,S
8237_01,Earth,False,TRAPPIST-1e,19.0,False,511.0,0.0,0.0,267.0,0.0,Oraryn Bakerson,0,8237,1,F,1577,S
8238_01,Earth,False,TRAPPIST-1e,20.0,False,749.0,16.0,0.0,0.0,29.0,Katiey Thomason,0,8238,1,F,1578,S
8238_02,Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Allara Thomason,0,8238,2,G,1328,S
8239_01,Earth,False,55 Cancri e,21.0,False,499.0,0.0,193.0,1.0,1.0,Marily Garnes,0,8239,1,F,1579,S
8242_01,Earth,False,TRAPPIST-1e,20.0,False,2.0,2.0,876.0,8.0,0.0,Melica Harmontry,1,8242,1,G,1330,S
8243_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,44.0,0.0,795.0,69.0,Jonard Cooks,0,8243,1,G,1331,S
8244_01,Earth,False,TRAPPIST-1e,27.0,False,1007.0,0.0,0.0,9.0,0.0,Naomin Bailes,0,8244,1,G,1337,P
8247_01,Europa,False,TRAPPIST-1e,23.0,False,0.0,2984.0,23.0,686.0,173.0,,1,8247,1,D,258,P
8248_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Lesley Casez,0,8248,1,G,1339,P
8248_02,Earth,False,PSO J318.5-22,72.0,False,309.0,0.0,0.0,0.0,463.0,Netty Casez,0,8248,2,G,1339,P
8251_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Ferry Singlents,1,8251,1,G,1332,S
8252_01,Earth,False,55 Cancri e,29.0,False,52.0,0.0,612.0,465.0,79.0,Regana Nieldsond,0,8252,1,F,1699,P
8252_02,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Thondy Nieldsond,0,8252,2,G,1341,P
8252_03,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Lorian Nieldsond,0,8252,3,G,1341,P
8254_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Cocowl Cone,1,8254,1,F,1700,P
8255_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,1.0,12.0,875.0,0.0,Nathy Corman,0,8255,1,G,1333,S
8257_01,Mars,False,TRAPPIST-1e,41.0,False,396.0,0.0,653.0,0.0,0.0,Tex Bert,0,8257,1,E,529,P
8259_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,486.0,324.0,0.0,Byrona Potthews,0,8259,1,G,1342,P
8260_01,Earth,False,55 Cancri e,19.0,False,84.0,4.0,4.0,629.0,0.0,Allena Daviddley,0,8260,1,F,1582,S
8260_02,Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Stancy Dunnisey,1,8260,2,G,1334,S
8260_03,Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Melara Daviddley,1,8260,3,G,1334,S
8261_01,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Blance Kiddley,0,8261,1,G,1343,P
8264_01,Mars,False,TRAPPIST-1e,21.0,False,32.0,0.0,1008.0,0.0,0.0,Lifes Ste,1,8264,1,F,1584,S
8265_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Curtle Winsley,0,8265,1,G,1344,P
8266_01,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Karay Thorney,1,8266,1,G,1345,P
8267_01,Mars,False,TRAPPIST-1e,29.0,False,304.0,0.0,48.0,946.0,0.0,Ret Cla,0,8267,1,E,530,P
8267_02,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Berers Cla,1,8267,2,F,1701,P
8268_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Astrark Impress,1,8268,1,B,321,S
8268_02,Europa,False,TRAPPIST-1e,19.0,False,0.0,3.0,0.0,918.0,2346.0,Shatrix Impress,0,8268,2,B,321,S
8270_01,Mars,False,TRAPPIST-1e,38.0,False,86.0,1144.0,783.0,0.0,0.0,Doakes Hart,1,8270,1,F,1702,P
8271_01,Earth,False,TRAPPIST-1e,19.0,False,29.0,2633.0,0.0,0.0,124.0,Lavey Delazarson,1,8271,1,F,1586,S
8272_01,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Pigars Fache,1,8272,1,F,1587,S
8272_02,Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Mesh Fache,1,8272,2,F,1587,S
8272_03,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Plat Fache,1,8272,3,F,1587,S
8273_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,369.0,515.0,Lilley Woody,0,8273,1,G,1346,P
8275_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Slix Clake,1,8275,1,F,1588,S
8276_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Canons Oirmplathy,1,8276,1,C,273,P
8276_02,Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Zaurion Tractive,1,8276,2,C,273,P
8277_01,Earth,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Diandy Woody,1,8277,1,G,1348,P
8279_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,4334.0,55.0,56.0,0.0,Monah Villenson,1,8279,1,G,1349,P
8280_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,880.0,22.0,0.0,Carma Rocholton,1,8280,1,F,1703,P
8281_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,1.0,233.0,453.0,17.0,Iandy Cooks,0,8281,1,F,1704,P
8282_01,Earth,False,TRAPPIST-1e,61.0,False,67.0,0.0,654.0,0.0,86.0,Alvia Jacostaney,0,8282,1,G,1336,S
8287_01,Mars,False,TRAPPIST-1e,21.0,False,1242.0,0.0,654.0,0.0,0.0,Toat Nanie,0,8287,1,E,542,S
8288_01,Mars,False,TRAPPIST-1e,27.0,False,1852.0,0.0,870.0,0.0,7.0,Rooses Sache,0,8288,1,D,259,P
8288_02,Mars,False,TRAPPIST-1e,15.0,False,1150.0,0.0,175.0,1.0,11.0,Goleer Sache,0,8288,2,F,1705,P
8289_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Stendy Fredersend,0,8289,1,G,1350,P
8291_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Bony Mathison,1,8291,1,G,1339,S
8292_01,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Tabia Igmable,1,8292,1,C,310,S
8294_01,Mars,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,,1,8294,1,E,543,S
8295_01,Mars,False,TRAPPIST-1e,40.0,False,1309.0,0.0,0.0,0.0,0.0,Skies Upead,0,8295,1,F,1591,S
8297_01,Earth,False,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,22.0,639.0,Hilley Charpelaney,0,8297,1,F,1592,S
8298_01,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Gal Prité,1,8298,1,F,1593,S
8300_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,1866.0,676.0,Alyatik Ratorring,1,8300,1,C,274,P
8301_01,Europa,False,TRAPPIST-1e,28.0,False,1722.0,5063.0,0.0,87.0,920.0,Bosonon Horbox,0,8301,1,C,275,P
8302_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Leenny Burchrison,1,8302,1,G,1340,S
8302_02,Earth,False,TRAPPIST-1e,17.0,False,4.0,0.0,867.0,0.0,0.0,Heremy Burchrison,0,8302,2,F,1594,S
8303_01,Mars,False,55 Cancri e,23.0,False,218.0,0.0,2267.0,497.0,0.0,Lios Stead,0,8303,1,F,1595,S
8306_01,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Allene Hardonald,1,8306,1,G,1351,P
8306_02,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Hardonald,1,8306,2,G,1351,P
8306_03,Earth,False,TRAPPIST-1e,41.0,False,836.0,0.0,0.0,0.0,49.0,Bonya Hardonald,0,8306,3,G,1351,P
8307_01,Europa,False,55 Cancri e,27.0,True,0.0,1337.0,1929.0,0.0,0.0,Porrimp Unkcal,1,8307,1,A,100,S
8307_02,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Sabiton Unkcal,1,8307,2,A,100,S
8310_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Azhah Hiebox,1,8310,1,E,545,S
8313_01,Earth,False,TRAPPIST-1e,30.0,False,467.0,0.0,0.0,0.0,287.0,Sallie Gainney,0,8313,1,G,1341,S
8314_01,Europa,False,TRAPPIST-1e,30.0,False,0.0,640.0,0.0,31.0,6201.0,Altairk Folumorly,0,8314,1,D,245,S
8314_02,Earth,False,55 Cancri e,29.0,True,0.0,2949.0,0.0,2.0,654.0,Hekaron Folumorly,1,8314,2,D,245,S
8315_01,Earth,False,TRAPPIST-1e,21.0,False,380.0,177.0,161.0,0.0,85.0,Lette Mcneiley,0,8315,1,F,1598,S
8316_01,Earth,False,55 Cancri e,21.0,False,532.0,4.0,37.0,1.0,0.0,Gailia Beckerson,0,8316,1,F,1709,P
8317_01,Earth,False,55 Cancri e,18.0,False,2.0,83.0,576.0,37.0,0.0,Olgary Rocknight,0,8317,1,F,1710,P
8318_01,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Emoles Ropie,1,8318,1,F,1711,P
8318_02,Mars,False,TRAPPIST-1e,65.0,False,1399.0,0.0,0.0,0.0,0.0,Kie Ropie,0,8318,2,F,1711,P
8318_03,Mars,False,55 Cancri e,25.0,False,149.0,0.0,194.0,731.0,0.0,Hark Ropie,0,8318,3,F,1711,P
8318_04,Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Heres Ropie,1,8318,4,F,1711,P
8319_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,729.0,0.0,75.0,Royce Leblanchez,0,8319,1,F,1712,P
8320_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Beula Mckinsond,1,8320,1,G,1352,P
8321_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,693.0,Hillie Farrez,0,8321,1,F,1713,P
8322_01,Europa,False,PSO J318.5-22,45.0,True,0.0,49.0,0.0,4864.0,3902.0,Hamelik Briouse,0,8322,1,F,,S
8322_02,Earth,True,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,Adharan Briouse,1,8322,2,C,312,S
8323_01,Earth,False,PSO J318.5-22,55.0,False,0.0,465.0,277.0,48.0,0.0,Isaacy Sawyerson,1,8323,1,E,546,S
8324_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Edgary Sextones,0,8324,1,G,1353,P
8326_01,Earth,False,TRAPPIST-1e,31.0,False,773.0,0.0,0.0,0.0,1.0,Lanedy Howenters,0,8326,1,G,1354,P
8328_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Melica Huffy,0,8328,1,G,1356,P
8329_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Jeron Ington,0,8329,1,G,1357,P
8330_01,Earth,False,TRAPPIST-1e,39.0,False,799.0,0.0,0.0,4.0,0.0,Wilmay Patrichane,0,8330,1,F,1600,S
8332_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Elice Dillines,1,8332,1,G,1358,P
8333_01,Europa,False,55 Cancri e,33.0,False,988.0,0.0,0.0,2274.0,3098.0,Leshmet Amincrerus,0,8333,1,C,313,S
8334_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Jaimer Flowensley,1,8334,1,G,1359,P
8335_01,Mars,False,TRAPPIST-1e,30.0,False,697.0,0.0,602.0,0.0,0.0,Gons Flell,0,8335,1,E,531,P
8336_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Minnys Sutte,1,8336,1,E,547,S
8338_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Choney Empie,1,8338,1,F,1716,P
8338_02,Mars,False,TRAPPIST-1e,45.0,False,506.0,0.0,2.0,829.0,0.0,Rail Empie,0,8338,2,F,1716,P
8338_03,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Feles Empie,1,8338,3,F,1716,P
8339_01,Europa,False,TRAPPIST-1e,39.0,False,0.0,261.0,0.0,1831.0,1797.0,Markton Dratembid,0,8339,1,D,246,S
8339_02,Europa,False,TRAPPIST-1e,22.0,False,0.0,3716.0,0.0,1098.0,2065.0,Eleb Dratembid,0,8339,2,D,246,S
8341_01,Earth,False,TRAPPIST-1e,37.0,False,477.0,0.0,167.0,0.0,46.0,Etha Pughlinsons,0,8341,1,F,1601,S
8342_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,408.0,293.0,Tach Sprender,1,8342,1,E,548,S
8342_02,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Skatik Sprender,1,8342,2,E,548,S
8342_03,Europa,False,55 Cancri e,37.0,False,0.0,2215.0,2.0,1294.0,274.0,Aldera Sprender,0,8342,3,E,548,S
8343_01,Earth,False,TRAPPIST-1e,27.0,False,1403.0,169.0,1081.0,0.0,0.0,Raceky Norrison,0,8343,1,F,1717,P
8344_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Donch Pare,1,8344,1,D,247,S
8344_02,Mars,False,TRAPPIST-1e,38.0,False,30.0,434.0,117.0,372.0,0.0,Tops Pare,1,8344,2,D,247,S
8344_03,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Unchex Perie,1,8344,3,D,247,S
8345_01,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,1792.0,16.0,248.0,Glena Franton,0,8345,1,F,1602,S
8346_01,Earth,False,TRAPPIST-1e,27.0,False,41.0,23.0,63.0,0.0,647.0,Stelle Woodwinez,0,8346,1,F,1718,P
8348_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Minies Hotty,1,8348,1,E,532,P
8354_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Phargak Springht,1,8354,1,B,323,S
8354_02,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Mino Springht,1,8354,2,B,323,S
8356_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Amela Hurchanney,0,8356,1,G,1361,P
8360_01,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Okulas Valousead,1,8360,1,B,326,S
8360_02,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Hekab Valousead,1,8360,2,B,326,S
8362_01,Earth,False,TRAPPIST-1e,19.0,False,49.0,680.0,0.0,0.0,46.0,Jerrye Briggston,1,8362,1,F,1720,P
8363_01,Europa,False,55 Cancri e,25.0,False,0.0,1673.0,0.0,642.0,612.0,Shail Crelaxle,0,8363,1,A,101,S
8363_02,Europa,False,TRAPPIST-1e,26.0,False,0.0,690.0,1.0,1030.0,2273.0,Dira Crelaxle,0,8363,2,A,101,S
8365_01,Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Katiey Bardina,1,8365,1,G,1363,P
8366_01,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Irmark Burnewman,0,8366,1,G,1364,P
8366_02,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,,0,8366,2,F,,S
8366_03,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Jodia Russon,1,8366,3,G,1364,P
8366_04,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,616.0,Violan Burnewman,0,8366,4,G,1364,P
8366_05,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Dorah Burnewman,0,8366,5,G,1364,P
8368_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Murie Dayers,1,8368,1,G,1365,P
8368_02,Earth,False,55 Cancri e,49.0,False,336.0,64.0,377.0,0.0,0.0,Willey Dayers,1,8368,2,F,1721,P
8369_01,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Honjay Chene,1,8369,1,F,1604,S
8369_02,Mars,False,TRAPPIST-1e,57.0,True,435.0,22.0,1435.0,4.0,0.0,Halesh Pette,1,8369,2,E,549,S
8371_01,Earth,False,55 Cancri e,52.0,False,0.0,0.0,638.0,115.0,0.0,Everly Lewinez,1,8371,1,F,1605,S
8373_01,Earth,False,TRAPPIST-1e,22.0,False,1.0,2.0,243.0,0.0,484.0,Gillie Crosbornes,0,8373,1,F,1606,S
8374_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Gacrab Stubtlarle,1,8374,1,F,,S
8375_01,Earth,False,PSO J318.5-22,15.0,False,64.0,0.0,0.0,0.0,640.0,Carlen Valezaley,1,8375,1,F,,S
8376_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Gamuls Rapie,1,8376,1,F,1607,S
8377_01,Mars,False,TRAPPIST-1e,40.0,False,963.0,14.0,320.0,1.0,0.0,Pon Meau,0,8377,1,E,537,P
8378_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,505.0,2810.0,9.0,Glena Bellyonsley,0,8378,1,F,1608,S
8379_01,Earth,False,TRAPPIST-1e,24.0,False,462.0,0.0,0.0,0.0,240.0,Toniel Heney,0,8379,1,F,1609,S
8380_01,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Craine Carpentley,1,8380,1,G,1367,P
8381_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,788.0,3.0,Line Vinozarks,0,8381,1,E,550,S
8382_01,Europa,False,TRAPPIST-1e,43.0,False,0.0,7269.0,0.0,2750.0,2367.0,,0,8382,1,C,277,P
8383_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Mariel Gibbsonton,0,8383,1,G,1368,P
8383_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Nathy Gibbsonton,0,8383,2,G,1368,P
8383_03,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Garry Gibbsonton,1,8383,3,G,1368,P
8383_04,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Weslie Gibbsonton,1,8383,4,G,1368,P
8383_05,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Gwenda Gibbsonton,0,8383,5,G,1368,P
8383_06,Earth,False,TRAPPIST-1e,57.0,False,0.0,839.0,1.0,0.0,2.0,Jorgie Gibbsonton,1,8383,6,G,1368,P
8383_07,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Elica Gibbsonton,0,8383,7,G,1368,P
8384_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,1535.0,0.0,Carry Contrevins,0,8384,1,F,1722,P
8386_01,Earth,False,55 Cancri e,27.0,False,0.0,1283.0,0.0,2256.0,0.0,Ferry Chavezalez,0,8386,1,G,1369,P
8388_01,Earth,False,TRAPPIST-1e,20.0,False,781.0,0.0,33.0,0.0,0.0,Stany Ricks,1,8388,1,F,1724,P
8390_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Arla Sextones,1,8390,1,G,1370,P
8392_01,Earth,False,PSO J318.5-22,24.0,False,86.0,669.0,1.0,0.0,0.0,Therly Brightez,0,8392,1,F,1610,S
8393_01,Earth,False,TRAPPIST-1e,21.0,False,163.0,146.0,54.0,245.0,95.0,Nancey Bookerson,0,8393,1,F,1725,P
8394_01,Europa,False,55 Cancri e,33.0,True,9.0,1365.0,0.0,5577.0,1483.0,Rasalm Foller,0,8394,1,B,276,P
8395_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,13.0,0.0,2148.0,319.0,Keidus Coniple,0,8395,1,D,260,P
8397_01,Earth,False,PSO J318.5-22,22.0,False,2.0,104.0,404.0,0.0,0.0,Kendy Daughessey,1,8397,1,G,1371,P
8398_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Asch Stradick,1,8398,1,B,329,S
8398_02,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Aldus Stradick,1,8398,2,B,329,S
8401_01,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Ariton Susent,1,8401,1,C,315,S
8403_01,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Antitak Goortedant,1,8403,1,C,316,S
8404_01,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Leria Hurles,1,8404,1,G,1346,S
8404_02,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Kimmy Hurles,1,8404,2,G,1346,S
8405_01,Earth,False,TRAPPIST-1e,37.0,False,0.0,0.0,1025.0,0.0,0.0,Randa Bairdford,1,8405,1,G,1372,P
8406_01,Mars,False,TRAPPIST-1e,21.0,False,1214.0,179.0,566.0,0.0,619.0,Beal Merte,0,8406,1,D,250,S
8407_01,Earth,False,TRAPPIST-1e,34.0,False,44.0,1290.0,51.0,0.0,9.0,Amandy Hessey,0,8407,1,F,1613,S
8409_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Dwin Hoodgers,0,8409,1,G,1373,P
8410_01,Earth,False,TRAPPIST-1e,52.0,False,289.0,302.0,0.0,112.0,0.0,Joyn Guezaley,0,8410,1,F,1615,S
8411_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,3137.0,0.0,0.0,0.0,Therry Parsoney,1,8411,1,F,1726,P
8414_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,171.0,591.0,22.0,0.0,Cline Welltonces,0,8414,1,G,1374,P
8416_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,635.0,2.0,0.0,Joeula Bakericks,1,8416,1,E,553,S
8418_01,Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Diram Baleful,1,8418,1,B,330,S
8418_02,Europa,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,206.0,2684.0,Maiah Baleful,0,8418,2,B,330,S
8419_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,168.0,481.0,0.0,0.0,Fanna Mosepherry,1,8419,1,F,1618,S
8419_02,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Doryn Mosepherry,1,8419,2,G,1349,S
8420_01,Earth,False,TRAPPIST-1e,20.0,False,4210.0,4.0,0.0,58.0,0.0,Janne Hayder,0,8420,1,E,554,S
8421_01,Earth,False,TRAPPIST-1e,27.0,False,1.0,30.0,739.0,0.0,33.0,Adrie Flemaney,1,8421,1,F,1619,S
8423_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,6.0,0.0,733.0,Analdy Bartez,0,8423,1,F,1620,S
8427_01,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Nice Sosanturney,0,8427,1,G,1376,P
8429_01,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Briney Donson,1,8429,1,G,1351,S
8430_01,Earth,False,TRAPPIST-1e,29.0,False,324.0,0.0,546.0,0.0,0.0,Wenten Carlsonney,0,8430,1,F,1621,S
8431_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Alcorab Myling,1,8431,1,B,277,P
8431_02,Europa,False,55 Cancri e,26.0,False,1.0,4680.0,25.0,564.0,13.0,Zinoces Myling,0,8431,2,B,277,P
8432_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Gileen Currisones,0,8432,1,G,1377,P
8433_01,Earth,False,TRAPPIST-1e,25.0,False,341.0,608.0,2.0,2.0,16.0,Royce Gilesonston,1,8433,1,F,1729,P
8437_01,Earth,False,PSO J318.5-22,36.0,False,52.0,0.0,132.0,334.0,176.0,Anny Tersony,0,8437,1,F,,S
8438_01,Mars,False,TRAPPIST-1e,32.0,False,725.0,0.0,1641.0,0.0,0.0,Kohs Prist,0,8438,1,F,1624,S
8441_01,Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Carita Loverceson,1,8441,1,G,1352,S
8442_01,Mars,False,TRAPPIST-1e,32.0,False,857.0,158.0,0.0,33.0,0.0,Dakes Fatte,0,8442,1,E,540,P
8444_01,Earth,False,TRAPPIST-1e,48.0,False,0.0,1570.0,1.0,0.0,2.0,Robyna Monsoney,0,8444,1,F,1733,P
8447_01,Earth,False,TRAPPIST-1e,25.0,False,1.0,0.0,1.0,14.0,1491.0,Erine Joyneidez,0,8447,1,F,1734,P
8448_01,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Phernar Haftical,1,8448,1,B,278,P
8449_01,Europa,False,55 Cancri e,32.0,False,0.0,2154.0,0.0,9655.0,859.0,Arrain Purellliss,0,8449,1,C,317,S
8449_02,Europa,False,TRAPPIST-1e,50.0,False,0.0,3070.0,0.0,44.0,562.0,Sarino Purellliss,1,8449,2,C,317,S
